Avg Threads Running,1,1,1.8,2.6,2.8,3.3000000000000003,4,5.1,6.1,6.666666666666667,7.375,10,10.142857142857142,10.333333333333332,11.8,12.4,13.5,14,15.5,15.5,15.5,9,9,9,9,43,43,43,43,43,43,43,43,43,43,61,74.5,91,109.75,130,118.33333333333333,107.42857142857142,102.87499999999999,104.33333333333331,108.79999999999998,109.8,112.22222222222223,110.75,102.85714285714285,84.83333333333333,89.8,101.75,112,110,71,15,15,15,15,15,15,15,15,15,15
com replace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com replace_select,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com reset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com resignal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com revoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com revoke_all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com rollback,0,0,0,0.22222222222222224,0.22222222222222224,0.4444444444444445,0.5555555555555556,0.888888888888889,1.3333333333333335,1.2933,1.3066285714285713,2.7725407563491187,2.526667290341358,2.5699885991164315,2.4050793584842944,3.6605657237936766,3.742981908920773,3.706343549536707,3.251625812906453,2.320360180090045,1.9951975987994,0,0,0,0,8.0418391959799,7.99681311018131,7.782493599590374,7.621861285266458,7.242339832869081,11.444444444444445,11.100825,11.21522857142857,11.367766666666665,4.4976,4.3909,4.587866666666667,4.9818,6.1636
com rollback_to_savepoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com savepoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com select,27.77777777777778,26.888888888888893,31.888888888888893,95.77777777777779,153.66666666666669,218.55555555555557,276.11111111111114,334.33333333333337,409.6666666666667,393.80985,395.9084571428571,587.8895419762671,515.440127229637,464.497504631609,404.96955293335554,550.0831946755408,550.0935745477229,527.5837491090521,489.9949974987493,349.66043021510757,300.66093046523264,97.9409230769231,115.39932911392404,158.60450980392156,210.36112264150944,301.37749748743715,348.0459121338912,376.43322887864826,406.77287382445144,424.06685236768806,456.55555555555554,413.4249,373.6957714285714,326.0231333333333,242.42064,195.0484,165.76686666666666,137.3928,115.32419999999999
com set_option,1,1,1.8888888888888888,6.777777777777779,11.222222222222223,16,20.444444444444446,25.77777777777778,30.666666666666668,29.638125000000002,29.834685714285712,43.91704558057003,38.55913995260072,34.63897677069973,30.464338540801066,43.81586245146977,43.16905801621959,42.90805416963649,42.521260630315155,30.343171585792895,26.091045522761384,10.082153846153847,14.573189873417721,19.58802240896359,24.36043710691824,27.572020100502517,31.98725244072524,35.91920122887865,40.923532131661446,43.788300835654596,42.77777777777778,36.751275,31.903514285714284,27.150199999999995,23.72484,19.29685,15.333133333333333,10.2258,5.514799999999999
com show_binlog_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_binlogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_charsets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_client_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_collations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_func,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_proc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_databases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_logs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_mutex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_status,1.1111111111111112,1,1.1111111111111112,0.888888888888889,1.1111111111111112,1,1,1,1,0.754425,0.7621999999999999,0.8872130420317179,0.8788407966404723,0.6704318084651562,0.5726379424962607,0.9983361064891845,0.9981285090455396,0.9978617248752674,1.0005002501250624,0.7139569784892447,0.6139069534767384,0.24005128205128207,0.3389113924050633,0.4385378151260504,0.5383522012578617,0.7658894472361809,0.7381673640167363,0.8381146953405019,1.0553346394984326,1.1142061281337048,1,0.8622,0.7621999999999999,0.6622,0.44976000000000005,0.4622,0.36219999999999997,0.1311,0
com show_errors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_fields,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_function_code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_function_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_grants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_index_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_keys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_master_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_open_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_plugins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_privileges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_procedure_code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_procedure_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_processlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_profile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_profiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_relaylog_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_slave_hosts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_slave_status,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.9981146722856826,0.8788407966404723,0.7821704432093488,0.6871655309955128,0.9983361064891845,0.9981285090455396,0.9978617248752674,1.0005002501250624,0.7139569784892447,0.6139069534767384,0.24005128205128207,0.3389113924050633,0.4385378151260504,0.5383522012578617,0.6382412060301508,0.7381673640167363,0.8381146953405019,0.9380752351097179,1.0027855153203344,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998
com show_status,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.9981146722856826,0.8788407966404723,0.7821704432093488,0.6871655309955128,0.9983361064891845,0.9981285090455396,0.9978617248752674,1.0005002501250624,0.7139569784892447,0.6139069534767384,0.24005128205128207,0.3389113924050633,0.4385378151260504,0.5383522012578617,0.6382412060301508,0.7381673640167363,0.8381146953405019,0.9380752351097179,1.0027855153203344,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998
com show_storage_engines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_table_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_table_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_thread_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_triggers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_user_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_variables,1.1111111111111112,1,1,0.888888888888889,1.1111111111111112,1,1,1.1111111111111112,0.888888888888889,0.754425,0.7621999999999999,0.9981146722856826,0.8788407966404723,0.6704318084651562,0.5726379424962607,0.8874098724348307,0.8733624454148471,0.9978617248752674,1.0005002501250624,0.7139569784892447,0.6139069534767384,0.24005128205128207,0.3389113924050633,0.4385378151260504,0.6729402515723271,0.7658894472361809,0.7381673640167363,0.8381146953405019,1.0553346394984326,1.1142061281337048,1,0.8622,0.7621999999999999,0.5518333333333333,0.44976000000000005,0.4622,0.36219999999999997,0.1311,0
com show_warnings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com shutdown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com signal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com slave_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com slave_stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_close,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,0.888888888888889,1.1111111111111112,1,0.888888888888889,0.8622,0.7621999999999999,0.8872130420317179,0.8788407966404723,0.7821704432093488,0.6871655309955128,0.8874098724348307,0.9981285090455396,0.9978617248752674,1.0005002501250624,0.7139569784892447,0.6139069534767384,0,0.16945569620253165,0.29235854341736695,0.40376415094339624,0.6382412060301508,0.615139470013947,0.718384024577573,0.9380752351097179,1.0027855153203344,1.1111111111111112,0.969975,0.8710857142857142,0.7725666666666666,0.5622,0.57775,0.4829333333333333,0.2622,0.16219999999999998
com stmt_execute,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,0.888888888888889,1.1111111111111112,1,0.888888888888889,0.8622,0.7621999999999999,0.8872130420317179,0.8788407966404723,0.7821704432093488,0.6871655309955128,0.8874098724348307,0.9981285090455396,0.9978617248752674,1.0005002501250624,0.7139569784892447,0.6139069534767384,0,0.16945569620253165,0.29235854341736695,0.40376415094339624,0.6382412060301508,0.615139470013947,0.718384024577573,0.9380752351097179,1.0027855153203344,1.1111111111111112,0.969975,0.8710857142857142,0.7725666666666666,0.5622,0.57775,0.4829333333333333,0.2622,0.16219999999999998
com stmt_fetch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_prepare,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,0.888888888888889,1.1111111111111112,1,0.888888888888889,0.8622,0.7621999999999999,0.8872130420317179,0.8788407966404723,0.7821704432093488,0.6871655309955128,0.8874098724348307,0.9981285090455396,0.9978617248752674,1.0005002501250624,0.7139569784892447,0.6139069534767384,0,0.16945569620253165,0.29235854341736695,0.40376415094339624,0.6382412060301508,0.615139470013947,0.718384024577573,0.9380752351097179,1.0027855153203344,1.1111111111111112,0.969975,0.8710857142857142,0.7725666666666666,0.5622,0.57775,0.4829333333333333,0.2622,0.16219999999999998
com stmt_reprepare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_reset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_send_long_data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com truncate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com uninstall_plugin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com unlock_binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com unlock_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com update,0,0,0.888888888888889,38.66666666666667,72.66666666666667,108.88888888888889,144.88888888888889,171.55555555555557,213.77777777777777,207.35909999999998,209.49611428571424,310.3027614505933,270.0238347677851,240.46154196950266,209.1273765996344,278.0920687742651,282.8446662507798,268.9950106913756,251.37568784392192,179.38169084542272,154.2441220610305,27.125794871794874,25.079443037974684,27.774061624649864,40.107238993710695,129.9459095477387,159.1980948396095,161.8758668714798,163.69412852664578,159.77715877437328,205.55555555555557,195.611625,193.05437142857141,183.76049999999998,106.2558,77.30295,73.76806666666667,74.3337,85.8038
com update_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_commit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_end,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_prepare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_recover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_rollback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler delete,0,0,0.11111111111111112,4.111111111111112,5.555555555555555,7.222222222222223,11.11111111111111,11.11111111111111,13.222222222222223,12.825225,12.957399999999998,18.631473882666075,14.500873144567795,13.296897534558928,11.910869203922221,12.09095951192457,13.599500935745477,12.829650748396293,10.005002501250624,7.139569784892447,6.139069534767384,0,0,0,0.9421163522012579,6.254763819095478,9.842231520223152,9.578453661034306,9.380752351097179,8.913649025069638,11.11111111111111,10.7775,10.888571428571428,10.2641,5.73444,2.311,2.4146666666666667,2.622,3.2439999999999998
handler discover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler external_lock,118.66666666666667,115.33333333333334,142.88888888888889,700.8888888888889,1223.111111111111,1785.5555555555554,2300,2778.5555555555557,3432.888888888889,3314.94345,3340.8314857142855,4964.17877342797,4349.383102573697,3892.303602679208,3390.7037851088585,4613.311148086522,4638.303181534622,4441.197434069851,4174.337168584292,2978.807003501751,2561.373286643322,638.296358974359,697.3101898734178,897.1021904761905,1192.4501257861634,2340.0475577889447,2765.1749456066946,2913.286681003584,3050.7379239811917,3093.3704735376045,3624,3358.2690000000002,3172.7119428571427,2915.3354999999997,1905.0709200000001,1478.92445,1321.1848666666667,1213.7238,1218.4464
handler mrr_init,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler read_first,2.111111111111111,1.8888888888888888,2,1.8888888888888888,2.111111111111111,2.111111111111111,2.111111111111111,2.2222222222222223,1.8888888888888888,1.6166249999999998,1.5243999999999998,1.9962293445713652,1.7576815932809446,1.5643408864186976,1.2598034734917734,1.996672212978369,1.8714909544603866,2.138275124732716,2.0010005002501248,1.4279139569784893,1.2278139069534768,0.7201538461538461,0.6778227848101266,0.8770756302521008,1.2112924528301887,1.5317788944723618,1.5993626220362622,1.6762293906810037,2.1106692789968653,2.005571030640669,1.8888888888888888,1.7244,1.5243999999999998,1.2140333333333333,0.8995200000000001,0.80885,0.7243999999999999,0.2622,0.32439999999999997
handler read_key,210.11111111111114,189.88888888888889,194.88888888888889,351.33333333333337,506.2222222222223,634.5555555555555,772.6666666666667,903.5555555555557,1047.888888888889,976.549275,985.6334857142856,1408.1179993345902,1219.1718951394953,1083.4178024796922,935.69039803889,1284.8585690515806,1274.4853399875233,1243.7633642195296,1166.833416708354,832.6523261630816,715.9689844922461,1216.3398461538463,1028.7655316455698,1022.8163641456583,1093.662496855346,1313.7556984924624,1480.3946485355648,1979.6269103942655,2065.6416677115985,2069.3036211699164,1676,1517.472,1432.2826857142857,1327.1591666666666,1108.54596,938.0349,436.6924666666667,332.33849999999995,256.11379999999997
handler read_last,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler read_next,0,0,4,167.88888888888889,256.22222222222223,337.77777777777777,458.33333333333337,515.1111111111111,629.2222222222223,610.329825,616.6197999999999,856.4932904513696,686.3746621762089,609.3107752600827,540.4556901279708,628.7298946200776,643.418590143481,588.7384176764077,508.7543771885942,363.04712356178095,312.1716858429215,210068.63687179488,148416.41587341772,128069.12173669468,117936.68214150945,112123.78975879397,108558.58338912134,210373.13425601638,206064.055411442,195878.3286908078,98153.44444444445,95126.31045,96077.4877142857,97365.58369999999,98958.33156,101232.1995,172.28646666666666,150.1095,76.55839999999999
handler read_prev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler read_rnd,100,90,90,80,90,90,100,100,90,67.89824999999999,68.59799999999998,79.8491737828546,79.0956716976425,70.39533988884139,51.53741482466346,79.86688851913478,78.60262008733625,89.80755523877406,90.04502251125561,64.25612806403203,55.251625812906454,991.6518461538462,700.0214810126582,617.1688851540616,580.4782610062894,573.7788442211056,564.2059218967922,1018.0698934971839,1018.3979271159875,967.6880222841226,516.1111111111111,500.61487500000004,495.8655428571428,492.5664333333333,481.35564000000005,484.1545,32.9602,11.9301,14.760199999999998
handler read_rnd_next,3688.2222222222226,3519.666666666667,3598.111111111111,3266.666666666667,3718.4444444444443,3487.2222222222226,3669.888888888889,3720.4444444444443,3352.3333333333335,2834.4825,2688.7149428571424,3378.5072640567814,3080.6665575235957,2568.8712127689896,2197.8989508891477,3313.0338325013863,3378.41547099189,3607.8403421240196,3668.334167083541,2617.7232616308156,2250.889844922461,704.3104615384616,1039.441240506329,1430.5103529411765,2019.2245188679244,2512.2450351758794,2654.4498410041842,2917.3575238095236,3590.952,3760.3342618384404,3670.5555555555557,3215.467125,2850.954657142857,2313.947533333333,1831.42272,1663.11115,1400.8688666666667,700.7295,360.08399999999995
handler update,0,0,2.111111111111111,79.22222222222223,130.77777777777777,191.22222222222223,269.8888888888889,301.6666666666667,373.11111111111114,361.90845,365.63822857142856,528.6680714206499,447.43982058958045,403.26473279179135,351.0270587502078,420.18857459789234,436.93075483468493,407.55523877405557,357.9289644822411,255.4181090545273,219.6252126063032,34.8074358974359,39.483177215189876,52.91689635854342,111.16972955974843,299.0798291457287,357.3960320781032,356.79739887352787,370.65697727272726,352.8690807799443,438.44444444444446,415.79595,406.03482857142853,360.3471666666666,196.54512000000003,137.0423,134.13473333333334,121.923,149.87279999999998
handler write,1258.6666666666667,1190.6666666666667,1200.3333333333335,1307.2222222222222,1606.111111111111,1714.7777777777778,1878.2222222222222,2095.1111111111113,2170.5555555555557,1974.0068999999999,1931.741457142857,2715.2046135078185,2388.030154671323,2064.2595382642153,1797.0523911417652,2558.1808097615085,2557.454772301934,2571.774768353528,2500.7503751875934,1784.5354677338669,1534.4604302151079,474.3413333333334,605.6346582278481,777.9660840336135,1055.4394905660379,1546.0754974874374,1722.3905160390514,1880.3701843317972,2107.6205344827586,2187.1866295264626,2297.3333333333335,2056.13145,1886.9894285714283,1634.5303333333331,1185.1176,999.7386,838.7344666666668,613.2858,490.1683999999999
handler total commit,0,0,5.111111111111112,140,262.8888888888889,399,520,633.2222222222223,791.3333333333334,767.57355,775.4840571428571,1155.3731839858046,1011.1063365348633,904.8594641584723,787.1481157553599,1065.8901830282862,1071.740486587648,1021.6678545972915,956.728364182091,682.7213606803402,587.0485242621311,135.86902564102564,140.8176835443038,179.50814565826332,245.219427672956,517.8689145728644,617.2309442119944,645.4680460829493,666.6197139498433,670.7520891364903,805.6666666666667,752.91615,717.4479714285713,661.6481666666666,422.77440000000007,323.54,292.89906666666667,279.50519999999995,291.47339999999997
handler total prepare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler total rollback,0,0,0,0.4444444444444445,0.4444444444444445,0.888888888888889,1.1111111111111112,1.777777777777778,2.666666666666667,2.5866,2.6132571428571425,5.545081512698237,5.053334580682716,5.139977198232863,4.810158716968589,7.321131447587353,7.485963817841546,7.412687099073414,6.503251625812906,4.64072036018009,3.9903951975988,0,0,0,0,16.0836783919598,15.99362622036262,15.564987199180749,15.243722570532915,15.710306406685238,24.77777777777778,24.033825,24.281514285714284,24.611766666666664,10.90668,10.74615,11.2282,12.1923,13.3004
handler total savepoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler total savepoint_rollback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
